Sensor1,Sensor2,Sensor3,Sensor4,Fist,IndexClose,IndexOpen,MiddleClose,MiddleOpen,Open,PinkyClose,PinkyOpen,Relaxed,RingClose,RingOpen,ThumbClose,ThumbOpen
23,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
26,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,22,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,22,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
28,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
24,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
24,16,22,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
31,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
24,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
24,16,23,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,22,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,22,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
24,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
20,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
26,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
24,16,18,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,22,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
20,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,22,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
20,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,15,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
20,16,23,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
20,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
20,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,18,22,0,0,0,0,0,0,0,0,1,0,0,0,0
24,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,24,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,23,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,22,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,23,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
26,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,18,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,24,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,22,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,18,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,23,22,0,0,0,0,0,0,0,0,1,0,0,0,0
20,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,22,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,26,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,22,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,24,22,0,0,0,0,0,0,0,0,1,0,0,0,0
24,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
25,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,22,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,23,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,22,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,22,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,23,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,24,22,0,0,0,0,0,0,0,0,1,0,0,0,0
30,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
25,16,22,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
26,16,22,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
24,16,18,22,0,0,0,0,0,0,0,0,1,0,0,0,0
26,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
24,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
20,16,24,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,22,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
24,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
26,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,18,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
24,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
24,16,23,22,0,0,0,0,0,0,0,0,1,0,0,0,0
24,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,23,22,0,0,0,0,0,0,0,0,1,0,0,0,0
24,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,22,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,22,22,0,0,0,0,0,0,0,0,1,0,0,0,0
26,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,22,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,23,22,0,0,0,0,0,0,0,0,1,0,0,0,0
24,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
24,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
25,16,22,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,18,22,0,0,0,0,0,0,0,0,1,0,0,0,0
30,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,22,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
24,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
25,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
24,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,22,22,0,0,0,0,0,0,0,0,1,0,0,0,0
25,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,22,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,23,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,22,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,25,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,25,22,0,0,0,0,0,0,0,0,1,0,0,0,0
26,16,26,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
25,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
24,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,22,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
24,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
24,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,22,22,0,0,0,0,0,0,0,0,1,0,0,0,0
25,16,21,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0
22,16,23,22,0,0,0,0,0,0,0,0,1,0,0,0,0
21,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0
23,16,18,22,0,0,0,0,0,0,0,0,1,0,0,0,0
46,48,16,23,0,0,0,0,0,0,0,0,0,1,0,0,0
51,45,17,23,0,0,0,0,0,0,0,0,0,1,0,0,0
52,99,16,25,0,0,0,0,0,0,0,0,0,1,0,0,0
40,63,16,24,0,0,0,0,0,0,0,0,0,1,0,0,0
45,60,16,23,0,0,0,0,0,0,0,0,0,1,0,0,0
69,49,16,25,0,0,0,0,0,0,0,0,0,1,0,0,0
62,33,16,23,0,0,0,0,0,0,0,0,0,1,0,0,0
58,38,17,22,0,0,0,0,0,0,0,0,0,1,0,0,0
47,41,16,27,0,0,0,0,0,0,0,0,0,1,0,0,0
42,33,17,23,0,0,0,0,0,0,0,0,0,1,0,0,0
42,63,16,23,0,0,0,0,0,0,0,0,0,1,0,0,0
42,35,16,25,0,0,0,0,0,0,0,0,0,1,0,0,0
41,28,17,24,0,0,0,0,0,0,0,0,0,1,0,0,0
39,30,16,23,0,0,0,0,0,0,0,0,0,1,0,0,0
71,37,17,27,0,0,0,0,0,0,0,0,0,1,0,0,0
69,44,17,24,0,0,0,0,0,0,0,0,0,1,0,0,0
45,34,17,23,0,0,0,0,0,0,0,0,0,1,0,0,0
49,61,17,26,0,0,0,0,0,0,0,0,0,1,0,0,0
37,36,16,23,0,0,0,0,0,0,0,0,0,1,0,0,0
48,44,17,28,0,0,0,0,0,0,0,0,0,1,0,0,0
36,27,16,24,0,0,0,0,0,0,0,0,0,1,0,0,0
42,39,17,22,0,0,0,0,0,0,0,0,0,1,0,0,0
50,29,17,22,0,0,0,0,0,0,0,0,0,1,0,0,0
41,26,16,27,0,0,0,0,0,0,0,0,0,1,0,0,0
46,28,16,24,0,0,0,0,0,0,0,0,0,1,0,0,0
59,26,16,23,0,0,0,0,0,0,0,0,0,1,0,0,0
46,37,17,26,0,0,0,0,0,0,0,0,0,1,0,0,0
38,37,16,23,0,0,0,0,0,0,0,0,0,1,0,0,0
46,53,16,22,0,0,0,0,0,0,0,0,0,1,0,0,0
43,40,17,25,0,0,0,0,0,0,0,0,0,1,0,0,0
56,33,16,23,0,0,0,0,0,0,0,0,0,1,0,0,0
49,50,16,29,0,0,0,0,0,0,0,0,0,1,0,0,0
64,61,16,25,0,0,0,0,0,0,0,0,0,1,0,0,0
56,37,17,27,0,0,0,0,0,0,0,0,0,1,0,0,0
45,43,16,25,0,0,0,0,0,0,0,0,0,1,0,0,0
61,39,17,23,0,0,0,0,0,0,0,0,0,1,0,0,0
49,41,16,26,0,0,0,0,0,0,0,0,0,1,0,0,0
40,49,16,23,0,0,0,0,0,0,0,0,0,1,0,0,0
47,41,17,29,0,0,0,0,0,0,0,0,0,1,0,0,0
59,33,17,24,0,0,0,0,0,0,0,0,0,1,0,0,0
46,44,16,22,0,0,0,0,0,0,0,0,0,1,0,0,0
46,45,16,27,0,0,0,0,0,0,0,0,0,1,0,0,0
37,58,16,24,0,0,0,0,0,0,0,0,0,1,0,0,0
33,39,16,22,0,0,0,0,0,0,0,0,0,1,0,0,0
27,28,16,25,0,0,0,0,0,0,0,0,0,1,0,0,0
31,27,16,23,0,0,0,0,0,0,0,0,0,1,0,0,0
38,32,16,29,0,0,0,0,0,0,0,0,0,1,0,0,0
39,29,16,24,0,0,0,0,0,0,0,0,0,1,0,0,0
39,27,16,23,0,0,0,0,0,0,0,0,0,1,0,0,0
61,46,16,27,0,0,0,0,0,0,0,0,0,1,0,0,0
68,34,16,24,0,0,0,0,0,0,0,0,0,1,0,0,0
51,32,16,23,0,0,0,0,0,0,0,0,0,1,0,0,0
56,31,16,25,0,0,0,0,0,0,0,0,0,1,0,0,0
46,46,16,23,0,0,0,0,0,0,0,0,0,1,0,0,0
56,34,16,29,0,0,0,0,0,0,0,0,0,1,0,0,0
64,33,16,24,0,0,0,0,0,0,0,0,0,1,0,0,0
57,39,16,23,0,0,0,0,0,0,0,0,0,1,0,0,0
68,40,17,32,0,0,0,0,0,0,0,0,0,1,0,0,0
69,43,16,25,0,0,0,0,0,0,0,0,0,1,0,0,0
61,71,16,23,0,0,0,0,0,0,0,0,0,1,0,0,0
59,84,16,22,0,0,0,0,0,0,0,0,0,1,0,0,0
49,61,16,25,0,0,0,0,0,0,0,0,0,1,0,0,0
49,60,16,23,0,0,0,0,0,0,0,0,0,1,0,0,0
53,45,16,22,0,0,0,0,0,0,0,0,0,1,0,0,0
55,61,16,25,0,0,0,0,0,0,0,0,0,1,0,0,0
45,37,16,23,0,0,0,0,0,0,0,0,0,1,0,0,0
43,58,16,22,0,0,0,0,0,0,0,0,0,1,0,0,0
36,45,17,25,0,0,0,0,0,0,0,0,0,1,0,0,0
58,35,16,23,0,0,0,0,0,0,0,0,0,1,0,0,0
45,43,16,22,0,0,0,0,0,0,0,0,0,1,0,0,0
36,33,17,26,0,0,0,0,0,0,0,0,0,1,0,0,0
46,47,16,23,0,0,0,0,0,0,0,0,0,1,0,0,0
35,40,16,22,0,0,0,0,0,0,0,0,0,1,0,0,0
38,27,16,30,0,0,0,0,0,0,0,0,0,1,0,0,0
53,42,16,24,0,0,0,0,0,0,0,0,0,1,0,0,0
35,36,17,31,0,0,0,0,0,0,0,0,0,1,0,0,0
52,34,16,25,0,0,0,0,0,0,0,0,0,1,0,0,0
44,40,16,23,0,0,0,0,0,0,0,0,0,1,0,0,0
48,33,16,27,0,0,0,0,0,0,0,0,0,1,0,0,0
45,27,16,24,0,0,0,0,0,0,0,0,0,1,0,0,0
46,43,16,23,0,0,0,0,0,0,0,0,0,1,0,0,0
39,27,16,29,0,0,0,0,0,0,0,0,0,1,0,0,0
44,35,17,24,0,0,0,0,0,0,0,0,0,1,0,0,0
33,31,16,23,0,0,0,0,0,0,0,0,0,1,0,0,0
40,29,16,28,0,0,0,0,0,0,0,0,0,1,0,0,0
37,44,17,24,0,0,0,0,0,0,0,0,0,1,0,0,0
46,30,16,23,0,0,0,0,0,0,0,0,0,1,0,0,0
38,49,16,27,0,0,0,0,0,0,0,0,0,1,0,0,0
35,27,16,25,0,0,0,0,0,0,0,0,0,1,0,0,0
43,40,16,23,0,0,0,0,0,0,0,0,0,1,0,0,0
39,24,16,29,0,0,0,0,0,0,0,0,0,1,0,0,0
40,37,16,25,0,0,0,0,0,0,0,0,0,1,0,0,0
39,31,16,23,0,0,0,0,0,0,0,0,0,1,0,0,0
42,34,16,27,0,0,0,0,0,0,0,0,0,1,0,0,0
34,26,17,24,0,0,0,0,0,0,0,0,0,1,0,0,0
29,27,16,23,0,0,0,0,0,0,0,0,0,1,0,0,0
47,28,16,25,0,0,0,0,0,0,0,0,0,1,0,0,0
48,24,16,23,0,0,0,0,0,0,0,0,0,1,0,0,0
39,34,17,30,0,0,0,0,0,0,0,0,0,1,0,0,0
31,24,17,24,0,0,0,0,0,0,0,0,0,1,0,0,0
37,21,16,23,0,0,0,0,0,0,0,0,0,1,0,0,0
37,65,16,27,0,0,0,0,0,0,0,0,0,1,0,0,0
43,36,16,23,0,0,0,0,0,0,0,0,0,1,0,0,0
42,28,16,23,0,0,0,0,0,0,0,0,0,1,0,0,0
33,21,16,26,0,0,0,0,0,0,0,0,0,1,0,0,0
52,45,17,23,0,0,0,0,0,0,0,0,0,1,0,0,0
47,36,17,26,0,0,0,0,0,0,0,0,0,1,0,0,0
45,45,16,25,0,0,0,0,0,0,0,0,0,1,0,0,0
41,69,16,23,0,0,0,0,0,0,0,0,0,1,0,0,0
45,48,16,28,0,0,0,0,0,0,0,0,0,1,0,0,0
44,52,17,24,0,0,0,0,0,0,0,0,0,1,0,0,0
40,51,16,24,0,0,0,0,0,0,0,0,0,1,0,0,0
56,43,16,28,0,0,0,0,0,0,0,0,0,1,0,0,0
44,40,16,24,0,0,0,0,0,0,0,0,0,1,0,0,0
51,49,16,23,0,0,0,0,0,0,0,0,0,1,0,0,0
53,28,16,28,0,0,0,0,0,0,0,0,0,1,0,0,0
36,29,16,26,0,0,0,0,0,0,0,0,0,1,0,0,0
47,37,17,24,0,0,0,0,0,0,0,0,0,1,0,0,0
42,32,16,25,0,0,0,0,0,0,0,0,0,1,0,0,0
38,36,16,25,0,0,0,0,0,0,0,0,0,1,0,0,0
39,43,16,28,0,0,0,0,0,0,0,0,0,1,0,0,0
47,43,16,24,0,0,0,0,0,0,0,0,0,1,0,0,0
43,52,16,23,0,0,0,0,0,0,0,0,0,1,0,0,0
41,39,16,25,0,0,0,0,0,0,0,0,0,1,0,0,0
49,31,17,23,0,0,0,0,0,0,0,0,0,1,0,0,0
62,49,16,27,0,0,0,0,0,0,0,0,0,1,0,0,0
54,47,16,25,0,0,0,0,0,0,0,0,0,1,0,0,0
47,49,16,23,0,0,0,0,0,0,0,0,0,1,0,0,0
45,54,16,29,0,0,0,0,0,0,0,0,0,1,0,0,0
44,42,16,24,0,0,0,0,0,0,0,0,0,1,0,0,0
50,50,16,23,0,0,0,0,0,0,0,0,0,1,0,0,0
50,45,16,29,0,0,0,0,0,0,0,0,0,1,0,0,0
60,34,16,25,0,0,0,0,0,0,0,0,0,1,0,0,0
51,32,16,23,0,0,0,0,0,0,0,0,0,1,0,0,0
60,38,16,26,0,0,0,0,0,0,0,0,0,1,0,0,0
60,36,17,24,0,0,0,0,0,0,0,0,0,1,0,0,0
48,33,17,27,0,0,0,0,0,0,0,0,0,1,0,0,0
39,23,16,24,0,0,0,0,0,0,0,0,0,1,0,0,0
46,31,16,23,0,0,0,0,0,0,0,0,0,1,0,0,0
58,42,16,29,0,0,0,0,0,0,0,0,0,1,0,0,0
46,31,16,24,0,0,0,0,0,0,0,0,0,1,0,0,0
57,48,16,22,0,0,0,0,0,0,0,0,0,1,0,0,0
44,30,16,22,0,0,0,0,0,0,0,0,0,1,0,0,0
41,34,17,25,0,0,0,0,0,0,0,0,0,1,0,0,0
47,38,17,23,0,0,0,0,0,0,0,0,0,1,0,0,0
45,27,17,26,0,0,0,0,0,0,0,0,0,1,0,0,0
57,27,17,24,0,0,0,0,0,0,0,0,0,1,0,0,0
44,57,17,23,0,0,0,0,0,0,0,0,0,1,0,0,0
36,33,16,28,0,0,0,0,0,0,0,0,0,1,0,0,0
38,38,16,24,0,0,0,0,0,0,0,0,0,1,0,0,0
43,24,16,22,0,0,0,0,0,0,0,0,0,1,0,0,0
36,21,16,26,0,0,0,0,0,0,0,0,0,1,0,0,0
36,35,16,23,0,0,0,0,0,0,0,0,0,1,0,0,0
32,29,16,22,0,0,0,0,0,0,0,0,0,1,0,0,0
43,26,16,26,0,0,0,0,0,0,0,0,0,1,0,0,0
35,29,16,23,0,0,0,0,0,0,0,0,0,1,0,0,0
33,20,17,29,0,0,0,0,0,0,0,0,0,1,0,0,0
40,18,16,24,0,0,0,0,0,0,0,0,0,1,0,0,0
37,19,16,23,0,0,0,0,0,0,0,0,0,1,0,0,0
36,55,16,25,0,0,0,0,0,0,0,0,0,1,0,0,0
31,30,17,23,0,0,0,0,0,0,0,0,0,1,0,0,0
33,33,16,22,0,0,0,0,0,0,0,0,0,1,0,0,0
36,23,16,26,0,0,0,0,0,0,0,0,0,1,0,0,0
37,24,16,23,0,0,0,0,0,0,0,0,0,1,0,0,0
38,34,17,22,0,0,0,0,0,0,0,0,0,1,0,0,0
40,36,17,25,0,0,0,0,0,0,0,0,0,1,0,0,0
37,29,17,23,0,0,0,0,0,0,0,0,0,1,0,0,0
44,51,16,25,0,0,0,0,0,0,0,0,0,1,0,0,0
46,70,16,24,0,0,0,0,0,0,0,0,0,1,0,0,0
36,45,17,27,0,0,0,0,0,0,0,0,0,1,0,0,0
33,60,16,24,0,0,0,0,0,0,0,0,0,1,0,0,0
36,31,16,23,0,0,0,0,0,0,0,0,0,1,0,0,0
29,21,16,29,0,0,0,0,0,0,0,0,0,1,0,0,0
40,36,17,24,0,0,0,0,0,0,0,0,0,1,0,0,0
37,35,16,28,0,0,0,0,0,0,0,0,0,1,0,0,0
56,34,17,24,0,0,0,0,0,0,0,0,0,1,0,0,0
65,52,16,23,0,0,0,0,0,0,0,0,0,1,0,0,0
66,35,17,25,0,0,0,0,0,0,0,0,0,1,0,0,0
48,38,16,23,0,0,0,0,0,0,0,0,0,1,0,0,0
62,79,16,29,0,0,0,0,0,0,0,0,0,1,0,0,0
69,54,16,24,0,0,0,0,0,0,0,0,0,1,0,0,0
67,45,16,22,0,0,0,0,0,0,0,0,0,1,0,0,0
64,61,17,28,0,0,0,0,0,0,0,0,0,1,0,0,0
54,32,16,24,0,0,0,0,0,0,0,0,0,1,0,0,0
57,47,16,23,0,0,0,0,0,0,0,0,0,1,0,0,0
45,61,17,27,0,0,0,0,0,0,0,0,0,1,0,0,0
